species;genus;family
Malus_floribunda;Malus;Rosaceae
Malus_fusca;Malus;Rosaceae
Malus_glaucescens;Malus;Rosaceae
Malus_halliana;Malus;Rosaceae
Malus_honanensis;Malus;Rosaceae
Malus_hupehensis;Malus;Rosaceae
Malus_ioensis;Malus;Rosaceae
Malus_kansuensis;Malus;Rosaceae
Malus_kirghisorum;Malus;Rosaceae
Malus_komarovii;Malus;Rosaceae
Malus_lancifolia;Malus;Rosaceae
Malus_micromalus;Malus;Rosaceae
Malus_ombrophila;Malus;Rosaceae
Malus_orientalis;Malus;Rosaceae
Malus_prattii;Malus;Rosaceae
Malus_prunifolia;Malus;Rosaceae
Malus_pumila;Malus;Rosaceae
Malus_rockii;Malus;Rosaceae
Malus_sargentii;Malus;Rosaceae
Malus_sieboldii;Malus;Rosaceae
Malus_sieversii;Malus;Rosaceae
Malus_sikkimensis;Malus;Rosaceae
Malus_soulardii;Malus;Rosaceae
Malus_spectabilis;Malus;Rosaceae
Malus_sylvestris;Malus;Rosaceae
Malus_toringo;Malus;Rosaceae
Malus_toringoides;Malus;Rosaceae
Malus_transitoria;Malus;Rosaceae
Malus_trilobata;Malus;Rosaceae
Malus_tschonoskii;Malus;Rosaceae
Malus_yunnanensis;Malus;Rosaceae
Malus_zhaojiaoensis;Malus;Rosaceae
Malva_alcea;Malva;Malvaceae
Malva_moschata;Malva;Malvaceae
Malva_neglecta;Malva;Malvaceae
Malva_parviflora;Malva;Malvaceae
Malva_sylvestris;Malva;Malvaceae
Mammillaria_albilanata;Mammillaria;Cactaceae
Mammillaria_bocasana;Mammillaria;Cactaceae
Mammillaria_boolii;Mammillaria;Cactaceae
Mammillaria_crucigera;Mammillaria;Cactaceae
Mammillaria_dixanthocentron;Mammillaria;Cactaceae
Mammillaria_flavicentra;Mammillaria;Cactaceae
Mammillaria_grandiflora;Mammillaria;Cactaceae
Mammillaria_haageana;Mammillaria;Cactaceae
Mammillaria_hahniana;Mammillaria;Cactaceae
Mammillaria_huitzilopochtli;Mammillaria;Cactaceae
Mammillaria_occidentalis;Mammillaria;Cactaceae
Mammillaria_plumosa;Mammillaria;Cactaceae
Mammillaria_rhodantha;Mammillaria;Cactaceae
Mammillaria_sanangelensis;Mammillaria;Cactaceae
Mammillaria_supertexta;Mammillaria;Cactaceae
Mammillaria_woodsii;Mammillaria;Cactaceae
Mammillaria_zeilmanniana;Mammillaria;Cactaceae
Manfreda_maculosa;Manfreda;Asparagaceae
Manfreda_sileri;Manfreda;Asparagaceae
Manfreda_undulata;Manfreda;Asparagaceae
Manfreda_variegata;Manfreda;Asparagaceae
Mangifera_indica;Mangifera;Anacardiaceae
Manihot_esculenta;Manihot;Euphorbiaceae
Manoao_colensoi;Manoao;Podocarpaceae
Maranta_arundinacea;Maranta;Marantaceae
Maranta_bicolor;Maranta;Marantaceae
Maranta_cristata;Maranta;Marantaceae
Maranta_leuconeura;Maranta;Marantaceae
Marattia_purpurescens;Marattia;Marattiaceae
Marcetella_moquiniana;Marcetella;Rosaceae
Markamia_tomentosa;Markamia;Bignoniaceae
Markamia_zanzibarica;Markamia;Bignoniaceae
Marrubium_libanoticum;Marrubium;Lamiaceae
Marsilea_quadrifolia;Marsilea;Marsileaceae
Marsippospermum_grandiflorum;Marsippospermum;Juncaceae
Masdevallia_ignea;Masdevallia;Orchidaceae
Masdevallia_veitchiana;Masdevallia;Orchidaceae
Masoala_madagascariensis;Masoala;Arecaceae
Massonia_depressa;Massonia;Asparagaceae
Massonia_pustulata;Massonia;Asparagaceae
Mastersiella_digitata;Mastersiella;Restionaceae
Mastersiella_purpurea;Mastersiella;Restionaceae
Matricaria_discoidea;Matricaria;Asteraceae
Matricaria_chamomilla;Matricaria;Asteraceae
Matricaria_matricarioides;Matricaria;Asteraceae
Matteuccia_struthiopteris;Matteuccia;Onocleaceae
Matthiola_crassifolia;Matthiola;Brassicaceae
Matthiola_fruticulosa;Matthiola;Brassicaceae
Matthiola_chorassanica;Matthiola;Brassicaceae
Matthiola_incana;Matthiola;Brassicaceae
Matthiola_maderensis;Matthiola;Brassicaceae
Matthiola_sinuata;Matthiola;Brassicaceae
Mauritia_flexuosa;Mauritia;Arecaceae
Mauritiella_aculeata;Mauritiella;Arecaceae
Mausolea_eriocarpa;Mausolea;Asteraceae
Maxillaria_tenuifolia;Maxillaria;Orchidaceae
Maxillaria_violacea-punctata;Maxillaria;Orchidaceae
Mayaca_fluviatilis;Mayaca;Mayacaceae
Medemia_argun;Medemia;Arecaceae
Medeola_virginica;Medeola;Liliaceae
Medicago_arabica;Medicago;Fabaceae
Medicago_arborea;Medicago;Fabaceae
Medicago_ciliaris;Medicago;Fabaceae
Medicago_falcata;Medicago;Fabaceae
Medicago_glutinosa;Medicago;Fabaceae
Medicago_laciniata;Medicago;Fabaceae
Medicago_lupulina;Medicago;Fabaceae
Medicago_minima;Medicago;Fabaceae
Medicago_orbicularis;Medicago;Fabaceae
Medicago_polymorpha;Medicago;Fabaceae
Medicago_sativa;Medicago;Fabaceae
Medicago_scutellata;Medicago;Fabaceae
Medicago_truncatula;Medicago;Fabaceae
Medusagyne_oppositifolia;Medusagyne;Ochnaceae
Meehania_urticifolia;Meehania;Lamiaceae
Megalastrum_macrotheca;Megalastrum;Aspleniaceae
Melaleuca_leucadendra;Melaleuca;Myrtaceae
Melaleuca_quinquenervia;Melaleuca;Myrtaceae
Melampodium_americanum;Melampodium;Asteraceae
Melampodium_appendiculatum;Melampodium;Asteraceae
Melampodium_cinereum;Melampodium;Asteraceae
Melampodium_cupulatum;Melampodium;Asteraceae
Melampodium_diffusum;Melampodium;Asteraceae
Melampodium_glabribracteatum;Melampodium;Asteraceae
Melampodium_leucanthum;Melampodium;Asteraceae
Melampodium_linearilobum;Melampodium;Asteraceae
Melampodium_longicorne;Melampodium;Asteraceae
Melampodium_longipes;Melampodium;Asteraceae
Melampodium_mayfieldii;Melampodium;Asteraceae
Melampodium_moctezumum;Melampodium;Asteraceae
Melampodium_nayaritense;Melampodium;Asteraceae
Melampodium_pilosum;Melampodium;Asteraceae
Melampodium_pringlei;Melampodium;Asteraceae
Melampodium_rosei;Melampodium;Asteraceae
Melampodium_sericeum;Melampodium;Asteraceae
Melampodium_strigosum;Melampodium;Asteraceae
Melampodium_tenellum;Melampodium;Asteraceae
Melampyrum_arvense;Melampyrum;Orobanchaceae
Melampyrum_lineare;Melampyrum;Orobanchaceae
Melampyrum_pratense;Melampyrum;Orobanchaceae
Melandrium_album;Melandrium;Caryophyllaceae
Melia_azedarach;Melia;Meliaceae
Melia_birmanica;Melia;Meliaceae
Melianthus_major;Melianthus;Melianthaceae
Melica_ciliata;Melica;Poaceae
Melicope_ternata;Melicope;Rutaceae
Melilotus_alba;Melilotus;Fabaceae
Melilotus_albus;Melilotus;Fabaceae
Melilotus_altissima;Melilotus;Fabaceae
Melilotus_officinalis;Melilotus;Fabaceae
Melissa_inodora;Melissa;Lamiaceae
Melissa_officinalis;Melissa;Lamiaceae
Melittis_melissophyllum;Melittis;Lamiaceae
Melocanna_baccifera;Melocanna;Poaceae
Memoremea_scorpioides;Memoremea;Boraginaceae
Menispermum_canadense;Menispermum;Menispermaceae
Mentha_aquatica;Mentha;Lamiaceae
Mentha_arvensis;Mentha;Lamiaceae
Mentha_australis;Mentha;Lamiaceae
Mentha_canadensis;Mentha;Lamiaceae
Mentha_gattefossei;Mentha;Lamiaceae
Mentha_japonica;Mentha;Lamiaceae
Mentha_longifolia;Mentha;Lamiaceae
Mentha_piperita;Mentha;Lamiaceae
Mentha_pulegium;Mentha;Lamiaceae
Mentha_requienii;Mentha;Lamiaceae
Mentha_rotundifolia;Mentha;Lamiaceae
Mentha_spicata;Mentha;Lamiaceae
Mentha_suaveolens;Mentha;Lamiaceae
Mercurialis_annua;Mercurialis;Euphorbiaceae
Mercurialis_canariensis;Mercurialis;Euphorbiaceae
Mercurialis_huetii;Mercurialis;Euphorbiaceae
Mercurialis_perennis;Mercurialis;Euphorbiaceae
Merrilliodendron_megacarpum;Merrilliodendron;Icacinaceae
Mertensia_virginica;Mertensia;Boraginaceae
Mesembryanthemum_crystallinum;Mesembryanthemum;Aizoaceae
Mespilus_canescens;Mespilus;Rosaceae
Mespilus_germanica;Mespilus;Rosaceae
Mesua_ferrea;Mesua;Calophyllaceae
Metasequoia_glyptostroboides;Metasequoia;Cupressaceae
Mibora_minima;Mibora;Poaceae
Mickelia_nicotianifolia;Mickelia;Aspleniaceae
Micranthes_pensylvanica;Micranthes;Saxifragaceae
Microbiota_decussata;Microbiota;Cupressaceae
Microcachrys_tetragona;Microcachrys;Podocarpaceae
Microcycas_calocoma;Microcycas;Zamiaceae
Microgramma_percussa;Microgramma;Aspleniaceae
Microlaena_avenacea;Microlaena;Poaceae
Microlaena_carsei;Microlaena;Poaceae
Microlaena_polynoda;Microlaena;Poaceae
Microlaena_stipoides;Microlaena;Poaceae
Microlepia_speluncae;Microlepia;Dennstaedtiaceae
Microlepia_strigosa_complex;Microlepia;Dennstaedtiaceae
Micromeria_glomerata;Micromeria;Lamiaceae
Micromeria_herpyllomorpha;Micromeria;Lamiaceae
Micromeria_hyssopifolia;Micromeria;Lamiaceae
Micromeria_lachnophylla;Micromeria;Lamiaceae
Micromeria_pseudocroatica;Micromeria;Lamiaceae
Micromeria_thymifolia;Micromeria;Lamiaceae
Micromeria_varia;Micromeria;Lamiaceae
Microseris_bigelovii;Microseris;Asteraceae
Microseris_borealis;Microseris;Asteraceae
Microseris_douglasii;Microseris;Asteraceae
Microseris_elegans;Microseris;Asteraceae
Microseris_laciniata;Microseris;Asteraceae
Microseris_lindleyi;Microseris;Asteraceae
Microseris_nutans;Microseris;Asteraceae
Microseris_paludosa;Microseris;Asteraceae
Microseris_pygmaea;Microseris;Asteraceae
Microseris_scapigera;Microseris;Asteraceae
Microseris_sylvatica;Microseris;Asteraceae
Pherosphaera_fitzgeraldii;Pherosphaera;Podocarpaceae
Pherosphaera_niphopheles;Pherosphaera;Podocarpaceae
Microstylis_wallichii;Microstylis;Orchidaceae
Microtea_scabrida;Microtea;Microteaceae
Milium_effusum;Milium;Poaceae
Milium_montianum;Milium;Poaceae
Milium_vernale;Milium;Poaceae
Millettia_ovalifolia;Millettia;Fabaceae
Millettia_tetraptera;Millettia;Fabaceae
Milligania_stylosa;Milligania;Asteliaceae
Miltonia_clowesii;Miltonia;Orchidaceae
Miltonia_phymatochila;Miltonia;Orchidaceae
Miltonia_regnellii;Miltonia;Orchidaceae
Miltoniopsis_roezlii;Miltoniopsis;Orchidaceae
Mimosa_invisa;Mimosa;Fabaceae
Mimosa_pudica;Mimosa;Fabaceae
Mimulus_glabratus;Mimulus;Phrymaceae
Mimulus_guttatus;Mimulus;Phrymaceae
Mimulus_ringens;Mimulus;Phrymaceae
Mimusops_elengi;Mimusops;Sapotaceae
Minthostachys_acris;Minthostachys;Lamiaceae
Minthostachys_acutifolia;Minthostachys;Lamiaceae
Minthostachys_andina;Minthostachys;Lamiaceae
Minthostachys_dimorpha;Minthostachys;Lamiaceae
Minthostachys_latifolia;Minthostachys;Lamiaceae
Minthostachys_mollis;Minthostachys;Lamiaceae
Minthostachys_ovata;Minthostachys;Lamiaceae
Minthostachys_rubra;Minthostachys;Lamiaceae
Minthostachys_spicata;Minthostachys;Lamiaceae
Minthostachys_verticillata;Minthostachys;Lamiaceae
Minuartia_gerardii;Minuartia;Caryophyllaceae
Minuartia_graminifolia;Minuartia;Caryophyllaceae
Minuartia_hybridia;Minuartia;Caryophyllaceae
Minuartia_juniperina;Minuartia;Caryophyllaceae
Minuartia_verna;Minuartia;Caryophyllaceae
Minuartia_villarsii;Minuartia;Caryophyllaceae
Mirabilis_jalapa;Mirabilis;Nyctaginaceae
Mirabilis_nyctaginea;Mirabilis;Nyctaginaceae
Miscanthus_floridulus;Miscanthus;Poaceae
Miscanthus_lutarioriparius;Miscanthus;Poaceae
Miscanthus_oligostachyus;Miscanthus;Poaceae
Miscanthus_sacchariflorus;Miscanthus;Poaceae
Miscanthus_sinensis;Miscanthus;Poaceae
Miscanthus_tinctorius;Miscanthus;Poaceae
Miscanthus_transmorrisonensis;Miscanthus;Poaceae
Misopates_calycinum;Misopates;Plantaginaceae
Misopates_orontium;Misopates;Plantaginaceae
Mitella_diphylla;Mitella;Saxifragaceae
Mitchella_repens;Mitchella;Rubiaceae
Mitragyna_parviflora;Mitragyna;Rubiaceae
Mitriostigma_axillaris;Mitriostigma;Rubiaceae
Moehringia_lateriflora;Moehringia;Caryophyllaceae
Molineria_capitulata;Molineria;Hypoxidaceae
Molinia_caerulea;Molinia;Poaceae
Mollugo_verticillata;Mollugo;Caryophyllaceae
Moltkia_petraea;Moltkia;Boraginaceae
Momordica_charantia;Momordica;Cucurbitaceae
Monanthes_anagensis;Monanthes;Crassulaceae
Monanthes_brachycaulos;Monanthes;Crassulaceae
Monanthes_laxiflora;Monanthes;Crassulaceae
Monanthes_muralis;Monanthes;Crassulaceae
Monanthes_polyphylla;Monanthes;Crassulaceae
Monarda_fistulosa;Monarda;Lamiaceae
Monarda_punctata;Monarda;Lamiaceae
Moneses_uniflora;Moneses;Ericaceae
Monocostus_uniflorus;Monocostus;Costaceae
Monotropa_uniflora;Monotropa;Ericaceae
Monstera_deliciosa;Monstera;Araceae
Monstera_obliqua;Monstera;Araceae
Montia_fontana;Montia;Montiaceae
Montia_perfoliata;Montia;Montiaceae
Montinia_caryophyllacea;Montinia;Montiniaceae
Moraea_anomala;Moraea;Iridaceae
Moraea_atropunctata;Moraea;Iridaceae
Moraea_bipartita;Moraea;Iridaceae
Moraea_calcicola;Moraea;Iridaceae
Moraea_ciliata;Moraea;Iridaceae
Moraea_fugax;Moraea;Iridaceae
Moraea_inconspicua;Moraea;Iridaceae
Moraea_sisyrinchium;Moraea;Iridaceae
Moraea_tulbhagensis;Moraea;Iridaceae
Moraea_unguiculata;Moraea;Iridaceae
Moraea_villosa;Moraea;Iridaceae
Moricandia_arvensis;Moricandia;Brassicaceae
Morina_longifolia;Morina;Caprifoliaceae
Morinda_pubescens;Morinda;Rubiaceae
Morinda_tinctoria;Morinda;Rubiaceae
Moringa_pterygosperma;Moringa;Moringaceae
Morisia_monanthos;Morisia;Brassicaceae
Morus_alba;Morus;Casuarinaceae
Moscharia_pinnatifida;Moscharia;Asteraceae
Muehlenbeckia_complexa;Muehlenbeckia;Polygonaceae
Muellerina_bidwilli;Muellerina;Loranthaceae
Muellerina_eucalyptoides;Muellerina;Loranthaceae
Muhlenbergia_mexicana;Muhlenbergia;Poaceae
Muhlenbergia_racemosa;Muhlenbergia;Poaceae
Muhlenbergia_schreberi;Muhlenbergia;Poaceae
Muhlenbergia_tenuiflora;Muhlenbergia;Poaceae
Murraya_exotica;Murraya;Rutaceae
Murraya_koenigii;Murraya;Rutaceae
Murraya_paniculata;Murraya;Rutaceae
Musa_acuminata;Musa;Musaceae
Musa_balbisiana;Musa;Musaceae
Musa_barioensis;Musa;Musaceae
Musa_beccarii;Musa;Musaceae
Musa_borneensis;Musa;Musaceae
Musa_campestris;Musa;Musaceae
Musa_exotica;Musa;Musaceae
Musa_itinerans;Musa;Musaceae
Musa_laterita;Musa;Musaceae
Musa_lutea;Musa;Musaceae
Musa_maclayi;Musa;Musaceae
Musa_mannii;Musa;Musaceae
Musa_monticola;Musa;Musaceae
Musa_ornata;Musa;Musaceae
Musa_peekelii;Musa;Musaceae
Musa_rosea;Musa;Musaceae
Musa_rubinea;Musa;Musaceae
Musa_rubra;Musa;Musaceae
Musa_schizocarpa;Musa;Musaceae
Musa_siamensis;Musa;Musaceae
Musa_textilis;Musa;Musaceae
Musa_velutina;Musa;Musaceae
Musa_violascens;Musa;Musaceae
Musa_yunnanensis;Musa;Musaceae
Muscari_adilii;Muscari;Asparagaceae
Muscari_armeniacum;Muscari;Asparagaceae
Muscari_aucheri;Muscari;Asparagaceae
Muscari_azureum;Muscari;Asparagaceae
Muscari_comosum;Muscari;Asparagaceae
Muscari_latifolium;Muscari;Asparagaceae
Muscari_mcbeathianum;Muscari;Asparagaceae
Muscari_moschatum;Muscari;Asparagaceae
Muscari_pinardi;Muscari;Asparagaceae
Muscari_tenuiflorum;Muscari;Asparagaceae
Musgravea_heterophylla;Musgravea;Proteaceae
Musschia_aurea;Musschia;Campanulaceae
Mutisia_latifolia;Mutisia;Asteraceae
Mutisia_rosea;Mutisia;Asteraceae
Mutisia_subulata;Mutisia;Asteraceae
Myagrum_perfoliatum;Myagrum;Brassicaceae
Myoporum_mauritianum;Myoporum;Plantaginaceae
Myosotis_arvensis;Myosotis;Boraginaceae
Myosotis_brevisetacea;Myosotis;Boraginaceae
Myosotis_caespitosa;Myosotis;Boraginaceae
Myosotis_discolor;Myosotis;Boraginaceae
Myosotis_nemorosa;Myosotis;Boraginaceae
Myosotis_palustris;Myosotis;Boraginaceae
Myosotis_ramosissima;Myosotis;Boraginaceae
Myosotis_scorpioides;Myosotis;Boraginaceae
Myosotis_sicula;Myosotis;Boraginaceae
Myosotis_sparsiflora;Myosotis;Boraginaceae
Myosotis_stenophylla;Myosotis;Boraginaceae
Myosotis_stricta;Myosotis;Boraginaceae
Myosotis_sylvatica;Myosotis;Boraginaceae
Myosoton_aquaticum;Myosoton;Caryophyllaceae
Myosurus_minimus;Myosurus;Ranunculaceae
Myrciaria_glazioviana;Myrciaria;Myrtaceae
Myrialepis_paradoxa;Myrialepis;Arecaceae
Myrica_gale;Myrica;Myricaceae
Myricaria_germanica;Myricaria;Tamaricaceae
Myriophyllum_alterniflorum;Myriophyllum;Haloragaceae
Myriophyllum_proserpinacoides;Myriophyllum;Haloragaceae
Myriophyllum_spicatum;Myriophyllum;Haloragaceae
Myristica_dactyloides;Myristica;Myristicaceae
Myristica_fragrans;Myristica;Myristicaceae
Myrmecodia_echinata;Myrmecodia;Rubiaceae
Myrmecophila_tibicinis;Myrmecophila;Orchidaceae
Myrrhis_odorata;Myrrhis;Apiaceae
Myrsine_africana;Myrsine;Primulaceae
Myrsine_coriacea;Myrsine;Primulaceae
Myrsine_parvifolia;Myrsine;Primulaceae
Myrsine_umbellata;Myrsine;Primulaceae
Myzorrhiza_californica;Myzorrhiza;Orobanchaceae
Myzorrhiza_pinorum;Myzorrhiza;Orobanchaceae
Nageia_nagi;Nageia;Podocarpaceae
Najas_marina;Najas;Hydrocharitaceae
Nandina_domestica;Nandina;Berberidaceae
Napaea_dioica;Napaea;Malvaceae
Narcissus_abscissus;Narcissus;Amaryllidaceae
Narcissus_assoanus;Narcissus;Amaryllidaceae
Narcissus_asturiensis;Narcissus;Amaryllidaceae
Narcissus_blanchardii;Narcissus;Amaryllidaceae
Narcissus_broussonetii;Narcissus;Amaryllidaceae
Narcissus_bujei;Narcissus;Amaryllidaceae
Narcissus_bulbocodium;Narcissus;Amaryllidaceae
Narcissus_calcicola;Narcissus;Amaryllidaceae
Narcissus_cantabricus;Narcissus;Amaryllidaceae
Narcissus_cavanillesii;Narcissus;Amaryllidaceae
Narcissus_cuatrecasasii;Narcissus;Amaryllidaceae
Narcissus_cyclamineus;Narcissus;Amaryllidaceae
Narcissus_dubius;Narcissus;Amaryllidaceae
Narcissus_elegans;Narcissus;Amaryllidaceae
Narcissus_gaditanus;Narcissus;Amaryllidaceae
Narcissus_hedraeanthus;Narcissus;Amaryllidaceae
Narcissus_hispanicus;Narcissus;Amaryllidaceae
Narcissus_jacetanus;Narcissus;Amaryllidaceae
Narcissus_jonquilla;Narcissus;Amaryllidaceae
Narcissus_longispathus;Narcissus;Amaryllidaceae
Narcissus_lusitanicus;Narcissus;Amaryllidaceae
Narcissus_miniatus;Narcissus;Amaryllidaceae
Narcissus_moleroi;Narcissus;Amaryllidaceae
Narcissus_nevadensis;Narcissus;Amaryllidaceae
Narcissus_obesus;Narcissus;Amaryllidaceae
Narcissus_pallidulus;Narcissus;Amaryllidaceae
Narcissus_papyraceus;Narcissus;Amaryllidaceae
Narcissus_poeticus;Narcissus;Amaryllidaceae
Narcissus_primigenius;Narcissus;Amaryllidaceae
Narcissus_pseudonarcissus;Narcissus;Amaryllidaceae
Narcissus_radiiflorus;Narcissus;Amaryllidaceae
Narcissus_romieuxii;Narcissus;Amaryllidaceae
Narcissus_rupicola;Narcissus;Amaryllidaceae
Narcissus_scaberulus;Narcissus;Amaryllidaceae
Narcissus_serotinus;Narcissus;Amaryllidaceae
Narcissus_tazetta;Narcissus;Amaryllidaceae
Narcissus_triandrus;Narcissus;Amaryllidaceae
Narcissus_viridiflorus;Narcissus;Amaryllidaceae
Nardostachys_jatamansi;Nardostachys;Caprifoliaceae
Nardus_stricta;Nardus;Poaceae
Narthecium_ossifragum;Narthecium;Nartheciaceae
Narthecium_reverchonii;Narthecium;Nartheciaceae
Nasturtium_microphyllum;Nasturtium;Brassicaceae
Nasturtium_officinale;Nasturtium;Brassicaceae
Nauclea_orientalis;Nauclea;Rubiaceae
Nauplius_intermedius;Nauplius;Asteraceae
Nauplius_sericeus;Nauplius;Asteraceae
Navarretia_squarrosa;Navarretia;Polemoniaceae
Navia_splendens;Navia;Bromeliaceae
Nectaroscordum_siculum;Nectaroscordum;Amaryllidaceae
Neillia_simensis;Neillia;Rosaceae
Nelumbo_lutea;Nelumbo;Nelumbonaceae
Nelumbo_nucifera;Nelumbo;Nelumbonaceae
Nemophila_menziesii;Nemophila;Boraginaceae
Nenax_cinerea;Nenax;Rubiaceae
Nenax_microphylla;Nenax;Rubiaceae
Neobalanocarpus_heimii;Neobalanocarpus;Dipterocarpaceae
Neobuxbaumia_polylopha;Neobuxbaumia;Cactaceae
Neocallitropsis_pancheri;Neocallitropsis;Cupressaceae
Neofinetia_falcata;Neofinetia;Orchidaceae
Neochamaelea_pulverulenta;Neochamaelea;Rutaceae
Neomarica_caerulea;Neomarica;Iridaceae
Neomarica_candida;Neomarica;Iridaceae
Neopallasia_pectinata;Neopallasia;Asteraceae
Neorites_kevedianus;Neorites;Proteaceae
Neotinea_tridentata;Neotinea;Orchidaceae
Neotorularia_humilis;Neotorularia;Brassicaceae
Neottia_nidus-avis;Neottia;Orchidaceae
Nepenthes_pervillei;Nepenthes;Nepenthaceae
Nepeta_cataria;Nepeta;Lamiaceae
Nepeta_teydea;Nepeta;Lamiaceae
Nephrolepis_biserrata;Nephrolepis;Nephrolepidaceae
Nephrolepis_cordifolia;Nephrolepis;Nephrolepidaceae
Nephrolepis_exsaltata;Nephrolepis;Nephrolepidaceae
Nerine_angustifolia;Nerine;Amaryllidaceae
Nerine_appendiculata;Nerine;Amaryllidaceae
Nerine_bowdenii;Nerine;Amaryllidaceae
Nerine_duparquetiana;Nerine;Amaryllidaceae
Nerine_filamentosa;Nerine;Amaryllidaceae
Nerine_filifolia;Nerine;Amaryllidaceae
Nerine_frithii;Nerine;Amaryllidaceae
Nerine_gaberonensis;Nerine;Amaryllidaceae
Nerine_gibsonii;Nerine;Amaryllidaceae
Nerine_gracilis;Nerine;Amaryllidaceae
Nerine_humilis;Nerine;Amaryllidaceae
Nerine_krigei;Nerine;Amaryllidaceae
Nerine_laticoma;Nerine;Amaryllidaceae
Nerine_marincowitzii;Nerine;Amaryllidaceae
Nerine_masoniorum;Nerine;Amaryllidaceae
Nerine_pancratioides;Nerine;Amaryllidaceae
Nerine_platypetala;Nerine;Amaryllidaceae
Nerine_pudica;Nerine;Amaryllidaceae
Nerine_pusilla;Nerine;Amaryllidaceae
Nerine_rehmannii;Nerine;Amaryllidaceae
Nerine_ridleyi;Nerine;Amaryllidaceae
Nerine_sarniensis;Nerine;Amaryllidaceae
Nerine_undulata;Nerine;Amaryllidaceae
Nertera_granadensis;Nertera;Rubiaceae
Neslia_paniculata;Neslia;Brassicaceae
Neuwiedia_borneensis;Neuwiedia;Orchidaceae
Neuwiedia_malipoensis;Neuwiedia;Orchidaceae
Neuwiedia_singapureana;Neuwiedia;Orchidaceae
Neuwiedia_veratrifolia;Neuwiedia;Orchidaceae
Neuwiedia_zollingeri;Neuwiedia;Orchidaceae
Nevillea_obtusissima;Nevillea;Restionaceae
Neviusia_alabamensis;Neviusia;Rosaceae
Nicotiana_acaulis;Nicotiana;Solanaceae
Nicotiana_acuminata;Nicotiana;Solanaceae
Nicotiana_alata;Nicotiana;Solanaceae
Nicotiana_arentsii;Nicotiana;Solanaceae
Nicotiana_attenuata;Nicotiana;Solanaceae
Nicotiana_benavidesii;Nicotiana;Solanaceae
Nicotiana_benthamiana;Nicotiana;Solanaceae
Nicotiana_bigelovii;Nicotiana;Solanaceae
Nicotiana_bonariensis;Nicotiana;Solanaceae
Nicotiana_carodifolia;Nicotiana;Solanaceae
Nicotiana_clevelandii;Nicotiana;Solanaceae
Nicotiana_corymbosa;Nicotiana;Solanaceae
Nicotiana_debneyi;Nicotiana;Solanaceae
Nicotiana_excelsior;Nicotiana;Solanaceae
Nicotiana_exigua;Nicotiana;Solanaceae
Nicotiana_forgetiana;Nicotiana;Solanaceae
Nicotiana_fragrans;Nicotiana;Solanaceae
Nicotiana_glauca;Nicotiana;Solanaceae
Nicotiana_glutinosa;Nicotiana;Solanaceae
Nicotiana_goodspeedii;Nicotiana;Solanaceae
Nicotiana_gossei;Nicotiana;Solanaceae
Nicotiana_knightiana;Nicotiana;Solanaceae
Nicotiana_langsdorffii;Nicotiana;Solanaceae
Nicotiana_linearis;Nicotiana;Solanaceae
Nicotiana_longiflora;Nicotiana;Solanaceae
Nicotiana_maritima;Nicotiana;Solanaceae
Nicotiana_miersii;Nicotiana;Solanaceae
Nicotiana_nesophila;Nicotiana;Solanaceae
Nicotiana_noctiflora;Nicotiana;Solanaceae
Nicotiana_nudicaulis;Nicotiana;Solanaceae
Nicotiana_obtusifolia;Nicotiana;Solanaceae
Nicotiana_occidentalis;Nicotiana;Solanaceae
Nicotiana_otophora;Nicotiana;Solanaceae
Nicotiana_palmerii;Nicotiana;Solanaceae
Nicotiana_paniculata;Nicotiana;Solanaceae
Nicotiana_pauciflora;Nicotiana;Solanaceae
Nicotiana_petunioides;Nicotiana;Solanaceae
Nicotiana_plumbaginifolia;Nicotiana;Solanaceae
Nicotiana_quadrivalvis;Nicotiana;Solanaceae
Nicotiana_raimondii;Nicotiana;Solanaceae
Nicotiana_repanda;Nicotiana;Solanaceae
Nicotiana_rotundifolia;Nicotiana;Solanaceae
Nicotiana_rustica;Nicotiana;Solanaceae
Nicotiana_setchellii;Nicotiana;Solanaceae
Nicotiana_solanifolia;Nicotiana;Solanaceae
Nicotiana_stocktonii;Nicotiana;Solanaceae
Nicotiana_suaveolens;Nicotiana;Solanaceae
Nicotiana_sylvestris;Nicotiana;Solanaceae
Nicotiana_tabacum;Nicotiana;Solanaceae
Nicotiana_thyrsiflora;Nicotiana;Solanaceae
Nicotiana_tomentosa;Nicotiana;Solanaceae
Nicotiana_tomentosiformis;Nicotiana;Solanaceae
Nicotiana_trigonophylla;Nicotiana;Solanaceae
Nicotiana_undulata;Nicotiana;Solanaceae
Nicotiana_wigandioides;Nicotiana;Solanaceae
Nigella_damascena;Nigella;Ranunculaceae
Nigella_sativa;Nigella;Ranunculaceae
